2026-04-17 13:38:21,12,ENTRATA,
2026-04-17 13:38:51,10,USCITA,
2026-04-17 13:40:25,13,ENTRATA,
2026-04-17 13:40:25,13,TARGA_RILEVATA,ID_13_134025.jpg
2026-04-17 13:40:27,17,ENTRATA,
2026-04-17 13:40:56,13,USCITA,
2026-04-17 13:40:57,17,USCITA,
